cluster,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,0.38603816634622634,-0.3565963196064749,0.13584755891674472,0.354444807094547,0.40082440626418436,0.31875247545047986,0.34476923601941645,0.4045348326779454,0.3125495904959579,0.3254220190796561,-0.350931919430275,-0.3617164496652939,-0.36001526384542804
1,-0.8540846712087229,-0.24253567619640165,-0.6821217661127461,-0.6632165504707819,-0.6726369150443808,-0.8294461222478294,-0.834028669217089,-0.8525545220500322,-0.5165671065815631,-0.828355229239545,0.3193523161293304,-0.23178348885918987,-0.2408697402331648
2,-0.05726830985540061,2.6528136277177072,-0.21074702862855504,-0.7464188683367149,-0.65354306411066,0.18708897585898432,0.3054312360319148,-0.11640033441261849,0.23678301172093472,0.15832376154733183,-0.4196810327011034,2.654385537421378,2.6548032439948357
3,1.7836972146450256,-0.025084291980119848,1.8040921668326644,1.6418902705060752,1.542267425003869,1.7075902618301981,1.6165963716212441,1.7770724345138282,0.806935445822034,1.7073955692123035,-0.09060829588596649,-0.04751677585275607,-0.024911070269658
