imu_chair_back_linaccel_y_mean,0.09053092
facial_skin_temperature_facial_skin_temperature_mean,0.08807222
imu_chair_back_gravity_x_mean,0.07865071
gsr_mean,0.06852518
emg_right_hand_mean,0.0
emg_left_hand_mean,0.0
heart_rate_mean,0.0
imu_chair_back_linaccel_x_mean,0.0
imu_chair_back_linaccel_z_mean,0.0
